Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4043.4789610505723
NCF30,OUT027,3421.171058457945
FDK03,OUT035,4142.6791250131455
FDT45,OUT017,1077.46146836996
NCC54,OUT027,5108.153504592941
FDP08,OUT018,2824.386922355646
FDU44,OUT046,2623.215473720329
DRG39,OUT035,1068.094526069115
FDU32,OUT049,2067.298404451342
FDY27,OUT049,2916.735682503397
NCP54,OUT013,2000.274619437555
NCZ41,OUT049,2096.333150211198
DRL49,OUT013,2311.9554707952693
FDI05,OUT018,1057.4230101977837
FDY56,OUT045,3506.5644766433325
DRC13,OUT013,2061.368781578288
NCV29,OUT017,2907.0738157543656
FDR24,OUT049,1629.8119597946832
FDZ34,OUT018,2714.0468134946836
FDP37,OUT035,2167.1423896018837
FDX08,OUT027,4287.873440989079
FDS57,OUT045,2181.874086221898
NCG18,OUT049,1766.6642465943835
FDK25,OUT018,2419.7711930054134
FDH53,OUT049,1502.0092789557668
DRI59,OUT018,3168.1924903102895
FDA52,OUT046,2808.707235983169
FDT20,OUT010,-1137.9307138201975
FDE36,OUT019,749.1008943701007
FDI24,OUT017,2852.3154270453133
FDB28,OUT018,2843.8147051246383
FDV11,OUT017,2913.7247580971157
FDP01,OUT046,2488.051954824373
FDD34,OUT027,3993.8547652420693
FDJ50,OUT027,2374.8871826710592
FDZ44,OUT013,1971.4839072938476
DRO59,OUT035,1411.6673350973263
DRB48,OUT045,704.6502885195623
FDR21,OUT018,2503.824123145912
NCE42,OUT010,1742.9025291264954
FDO23,OUT046,1516.7151786148495
NCE30,OUT018,3000.778866604354
FDQ22,OUT035,872.2980548267309
FDY01,OUT045,1820.0885969954336
FDS08,OUT017,2907.5523460838276
FDG28,OUT018,3583.2252604616892
FDQ51,OUT018,648.5245299291033
FDB05,OUT017,3957.1251410358445
FDO56,OUT049,2046.320109601044
FDE02,OUT018,1241.046138197326
FDN45,OUT017,3560.1666796620134
FDS09,OUT013,966.1232709631392
NCA54,OUT018,2567.9141902526885
FDP09,OUT010,1458.638713496265
FDC53,OUT045,1591.7280620093863
NCM55,OUT017,3002.149060568035
FDL09,OUT018,2434.9937850847314
FDA11,OUT019,-311.9835374279592
FDA50,OUT045,1504.930534750209
FDC23,OUT017,2926.297163835698
FDE22,OUT049,2636.495523656706
FDD23,OUT046,2968.903430297773
NCA29,OUT049,2805.4625323355363
FDK38,OUT046,2334.1036381699623
DRC13,OUT046,1970.8681173873936
NCP43,OUT049,2904.454691183811
FDX28,OUT049,1698.374772165732
FDF08,OUT049,1638.914149049478
FDZ33,OUT046,2356.662603678218
FDD10,OUT049,2952.811427344876
FDO58,OUT017,2682.6138042405296
FDI50,OUT017,3717.0633015478716
FDO58,OUT045,2568.987963929132
FDX08,OUT013,2901.471657791035
NCK17,OUT010,-1142.7690404951215
FDF39,OUT035,4235.425590807459
FDU45,OUT010,5.9300425248306965
NCJ18,OUT018,1591.9953562709686
DRC27,OUT019,1929.7672538376314
DRC25,OUT035,1549.0481876819922
FDU59,OUT035,2673.5189737289793
FDU28,OUT035,3144.640004981464
NCP30,OUT046,744.4220234753441
FDB39,OUT018,726.0191539961348
FDE41,OUT013,1508.3102574181441
DRH11,OUT010,-903.4159306519392
FDA58,OUT045,3572.697231553273
FDU50,OUT046,1888.9259279364226
FDM34,OUT013,2122.3461330339605
FDM44,OUT027,3116.5917992199384
FDR39,OUT045,2818.1585578689496
FDM25,OUT045,2746.12658567934
FDQ49,OUT049,2632.919627824808
DRH25,OUT018,658.2496763579284
FDM09,OUT027,4163.576729061149
FDL44,OUT019,709.3665961352339
NCR42,OUT018,356.55499077578656
DRL59,OUT046,932.4910135189818
FDX43,OUT013,2673.2624202041507
DRK47,OUT010,1616.4208904513373
FDU48,OUT018,1861.0477089057727
FDY12,OUT045,859.3589477736266
NCN43,OUT018,1701.2654098427377
NCM55,OUT018,2598.9367531263183
FDQ21,OUT027,3423.806615512639
FDX13,OUT035,4028.563135419832
NCK30,OUT027,5316.62211466781
FDG20,OUT049,2891.542550996595
DRG27,OUT017,816.3776555415739
FDY14,OUT018,3819.2845524331838
FDP59,OUT035,1880.6535766263007
FDU60,OUT017,2810.7843770791105
NCC18,OUT019,759.7679029255097
DRJ39,OUT017,3483.533382003059
FDS07,OUT049,1921.9977394207838
FDM08,OUT027,4921.547303390343
FDP51,OUT045,1924.6828531078638
FDU16,OUT035,1549.445230597663
FDH12,OUT013,1780.6248796845991
DRE48,OUT010,1166.4179408330465
NCL42,OUT027,5182.809159726068
FDR21,OUT045,2741.5979235328523
NCW29,OUT035,2241.8158967690247
FDO11,OUT013,3969.548961528903
NCM31,OUT049,2316.953210497954
FDV35,OUT019,568.9553899033164
FDF58,OUT017,1188.2400513562964
NCE43,OUT049,2739.3631855968756
FDA02,OUT035,2495.715250187387
DRL37,OUT010,-1091.0194978790098
FDR24,OUT018,1296.2637429338215
FDW59,OUT049,1498.934180378286
FDS22,OUT049,980.2852071715902
FDW24,OUT017,1015.4979863499011
FDU24,OUT035,1711.9756937457935
FDA21,OUT027,4343.968251745782
FDH58,OUT027,3312.123251490925
FDW36,OUT018,1442.6349182896306
FDI45,OUT027,4163.905682280126
FDU01,OUT018,2704.7753113204903
FDF35,OUT027,3179.6199584049646
FDU43,OUT019,1841.972557078906
FDE24,OUT019,426.7826473527947
FDK50,OUT049,2684.099839537967
FDG31,OUT045,1044.6907132245328
FDC60,OUT045,1472.771215390242
FDL36,OUT013,1543.3440352697492
FDP21,OUT013,3066.9996937747655
FDW16,OUT045,1499.4863743450755
FDX02,OUT017,3593.088742294697
FDQ58,OUT027,3857.3163450946204
FDT51,OUT046,1862.6517415659207
FDD59,OUT049,1461.153694772771
NCM42,OUT018,1497.2297189916706
FDA57,OUT018,501.41613960587927
FDZ48,OUT035,1960.259511681092
FDE46,OUT045,2378.1326216909015
NCZ30,OUT019,68.12953220775603
FDB56,OUT017,3075.1797118782224
FDA25,OUT027,3171.762279706275
FDD20,OUT013,2065.4525020084293
FDL25,OUT013,1589.5823658631132
NCO18,OUT049,2878.3265833036653
FDJ45,OUT017,782.9250546416827
FDR12,OUT035,2887.4103107884093
NCF19,OUT010,-1022.9716335733779
FDK25,OUT046,2645.0540965203445
NCR17,OUT046,1827.068946066242
FDC52,OUT046,2459.144153777621
NCA54,OUT017,2932.635467711185
FDR45,OUT010,1830.8017981104279
NCM19,OUT049,1906.7026191420412
FDF39,OUT027,5538.439711779201
FDX23,OUT049,1707.9178303397157
FDD58,OUT027,3073.6666811813493
FDX28,OUT013,1646.5499607461045
NCD31,OUT013,2595.7134086787505
FDU57,OUT018,2172.552905300166
FDI27,OUT046,873.4681973891597
NCM42,OUT046,1743.105384747655
FDD32,OUT027,2840.9170681563664
FDI34,OUT013,3630.459413520677
NCM29,OUT049,2176.197650358528
FDG46,OUT018,1626.564908752789
DRC01,OUT010,-951.5157292565777
FDB15,OUT027,5471.081505553218
NCA17,OUT027,3773.9110608165092
FDF10,OUT046,2355.7724630769917
FDR26,OUT027,4245.960606472413
FDI02,OUT049,1951.5068648589397
NCM54,OUT010,150.18713002678498
FDF14,OUT013,2446.0120813036883
FDJ33,OUT010,117.31859305623402
FDM20,OUT035,3944.369838504016
FDC03,OUT027,4529.597678692596
NCX05,OUT046,1857.2354271622464
NCM41,OUT027,2926.7889646651
NCU29,OUT010,469.97952888718964
FDQ59,OUT017,1528.8615767097076
FDH46,OUT010,-160.22478404290263
FDH09,OUT013,953.0459247659808
NCD06,OUT045,759.3793201502513
FDC15,OUT035,2584.7352391025443
DRD37,OUT027,2240.2722954729875
FDT28,OUT027,3805.3962537722527
FDR28,OUT027,4066.6639979804777
FDT38,OUT017,1542.549001994406
FDV34,OUT027,2760.6960683498864
FDY52,OUT035,1245.0914441881891
FDB34,OUT013,1487.54320273523
DRL23,OUT018,1456.567547157073
DRB24,OUT046,2428.5098515757636
FDJ50,OUT046,970.5498565123801
FDQ49,OUT035,2643.680434735338
FDP20,OUT035,2154.185009417944
FDV19,OUT027,4002.8521900098613
NCR54,OUT045,2970.3166772139843
FDO09,OUT010,2150.6611018545927
FDS57,OUT018,2003.2900567637205
FDN10,OUT049,2004.8698502405525
FDV23,OUT049,2108.6071615290502
FDY28,OUT049,3428.645817167316
DRG51,OUT013,2600.284343902519
FDD45,OUT019,-368.764453809733
NCL18,OUT027,4395.131119843956
NCM29,OUT013,2119.7879837442433
FDF17,OUT027,4504.934674782232
FDE22,OUT017,2672.1549050597573
FDQ22,OUT017,827.5480091014326
FDS01,OUT013,2875.242756549335
FDW35,OUT027,2231.2772469706147
FDJ33,OUT046,2041.310058131183
NCF54,OUT035,2834.385002515218
FDE09,OUT013,1840.8593913817815
NCE06,OUT045,2462.8199028863596
DRH49,OUT049,1442.2579793743694
FDY43,OUT045,2601.507256534664
NCT05,OUT017,4016.122868509848
FDZ34,OUT045,2923.7346466166023
FDL38,OUT017,1623.3977416168068
FDZ31,OUT017,3095.1034096732014
FDR14,OUT035,1112.9964038566986
NCN54,OUT049,1420.0370116354052
NCC42,OUT027,3637.4032667926203
FDK08,OUT017,1765.0671882973895
FDP59,OUT013,1819.425195153313
FDV22,OUT035,2690.326602241501
FDD33,OUT035,3746.775057583117
DRE60,OUT027,4909.67464492473
FDK52,OUT046,3510.3053611962323
FDA02,OUT017,2491.012227459964
FDM56,OUT049,1886.2496852299819
FDE57,OUT035,2405.5835635961703
FDM32,OUT045,1417.2003849596238
NCQ30,OUT027,3376.5300384225393
FDQ27,OUT027,3183.0611557086413
FDT60,OUT027,3442.6790683657273
FDU43,OUT049,3864.17154683586
NCO55,OUT035,1858.3380795536514
FDG02,OUT045,2946.062525499505
FDJ28,OUT013,3031.2351281856395
FDP40,OUT045,1808.8928074253106
FDJ38,OUT045,2965.9264017009673
NCC54,OUT017,3816.583391871568
NCZ41,OUT046,1974.665021422708
FDK38,OUT019,562.0089854785084
FDU52,OUT013,2493.517593407584
FDC40,OUT046,1327.7031328413038
NCR30,OUT017,1338.8378628455982
NCN18,OUT017,1842.3406360489666
FDB50,OUT035,1448.9472228508603
FDG04,OUT013,3006.4836424167324
FDR26,OUT035,2942.9595134942156
NCT17,OUT018,2663.1334068297006
FDX35,OUT027,4985.311700075092
FDS12,OUT046,2024.2473115740227
NCZ29,OUT027,3425.151149311386
FDB38,OUT010,701.324820833524
FDP12,OUT013,794.5281003702277
FDP22,OUT046,941.3131706384797
FDS26,OUT018,3762.5357279917803
FDR52,OUT046,3048.0129453082864
DRJ13,OUT046,2527.0677385690396
FDU48,OUT027,3536.469219065447
FDE29,OUT035,1185.2816140107218
NCT29,OUT049,2044.7518752448002
DRK37,OUT018,2645.1771408209147
FDK55,OUT046,1472.4428332458683
FDR07,OUT046,1588.5488860026296
FDO21,OUT027,4976.438031259184
FDK46,OUT049,4123.835134575458
FDB12,OUT045,1677.520213974495
FDT31,OUT027,4409.5421100078165
FDJ33,OUT045,1985.7830248631644
FDC26,OUT027,3201.0522982873863
NCQ02,OUT045,2869.433002350086
FDP08,OUT010,1170.345098344064
FDB11,OUT027,4939.877493815482
FDV55,OUT013,2367.6256821766833
FDW20,OUT049,2073.220608694471
NCJ18,OUT019,11.49840651758609
FDC41,OUT018,1011.9720428889618
FDE14,OUT027,3137.337111096592
FDG35,OUT013,2842.330353096777
FDF45,OUT035,1209.721403362084
FDS19,OUT027,2771.7741611120955
FDS58,OUT019,698.4903860482883
FDA26,OUT017,3567.971043683592
FDM32,OUT049,1567.7656428706086
FDL45,OUT046,2048.176090561402
FDZ55,OUT049,2638.266953702929
FDY37,OUT049,2417.4681887234824
FDO46,OUT046,3034.244161538664
FDQ60,OUT046,1962.020933744245
FDA19,OUT018,1822.7537894910593
FDL15,OUT046,2457.759709420594
FDM10,OUT018,3048.554380906539
NCL05,OUT017,856.8419167535938
DRK49,OUT010,-1119.1210648569245
NCE18,OUT027,5279.003502222255
FDG40,OUT049,790.0407693622943
DRI59,OUT045,3357.1278688079574
FDK28,OUT035,4103.729494375789
NCD06,OUT019,-1065.0845198889317
FDO11,OUT019,2066.6005696319544
FDK27,OUT046,1947.630207637572
FDT43,OUT027,2353.430964063964
FDD38,OUT018,1469.2477067627497
FDA16,OUT049,3514.675960610008
FDL14,OUT027,3926.194623327133
NCM17,OUT049,886.627829957573
FDD20,OUT045,1933.185316416287
FDA40,OUT045,1441.4539164097014
FDL43,OUT045,1267.8924215499223
FDV15,OUT045,1604.103143290471
FDE52,OUT046,1520.4343489460962
NCL17,OUT010,389.9878363836626
NCJ31,OUT045,3589.435569225522
FDR60,OUT045,1243.6192591929992
NCA18,OUT035,1995.3728303277492
FDS21,OUT027,2586.776528340375
FDW09,OUT035,1521.287242325794
FDL26,OUT035,2589.7197779976395
FDS47,OUT018,1193.2045002603754
FDC39,OUT046,3158.7263050784068
FDT51,OUT035,2015.845820598203
FDK40,OUT035,4186.692796702855
NCG19,OUT045,3540.4561465599054
FDZ07,OUT046,1103.0237598380895
FDF08,OUT027,2946.804755658859
FDO04,OUT013,1015.5856621295951
FDK41,OUT018,1123.7068947333878
FDP15,OUT049,4030.880091762349
NCD43,OUT018,1433.4671509913785
NCP18,OUT013,2390.144890545171
FDZ51,OUT046,1582.2534800259937
DRH13,OUT035,1902.581780811026
FDF38,OUT045,744.7216384691882
NCI43,OUT045,811.4334589497969
FDM38,OUT027,2423.844344040431
FDS03,OUT013,1163.5750336647873
DRJ47,OUT017,2793.5695178392775
FDT50,OUT010,-258.02341028286236
FDV02,OUT046,2713.331562470891
NCG18,OUT017,1786.011484515962
FDW52,OUT046,2643.3482042204528
FDS40,OUT035,855.1857074848004
FDN31,OUT017,3095.1110233852614
FDA37,OUT045,1971.7982000020845
FDA15,OUT046,3876.4251405646255
FDL39,OUT046,2891.307255463897
FDJ53,OUT045,1915.154241100098
FDX22,OUT013,3378.728836666019
NCZ42,OUT045,3617.9157781979757
FDD56,OUT027,4236.779280239466
FDD40,OUT017,3189.4593621884346
FDS50,OUT013,3468.7265184383186
NCN14,OUT013,2893.258643271132
FDT15,OUT013,2969.956275317238
NCS18,OUT027,3164.0368618379916
NCO26,OUT010,-53.44739254579747
FDF58,OUT018,819.0771895970768
NCB19,OUT013,1448.6028842308003
FDH26,OUT017,2407.48235116487
DRB24,OUT027,3837.317326117305
FDA49,OUT018,1186.0986482719063
FDB32,OUT045,1538.386118874733
FDI36,OUT017,3218.1172672943626
NCA17,OUT010,442.17394661621574
FDH22,OUT013,2031.5620815110203
NCM26,OUT018,2150.6532924863136
FDT15,OUT027,4357.860931120918
FDB16,OUT018,1189.4478023723655
NCP54,OUT027,3394.1373106027977
FDJ36,OUT013,1743.3526373176692
FDO28,OUT045,1866.9349116913438
FDU09,OUT013,1048.3589266424847
FDF29,OUT017,2229.290559266373
FDY08,OUT013,2302.02175220961
DRJ59,OUT018,429.04695036515454
FDT23,OUT027,2805.167941100428
FDU15,OUT018,502.44498376279273
FDT47,OUT013,1679.1650174480012
FDI53,OUT019,794.6475900438594
FDR59,OUT018,3828.4137284779285
FDD53,OUT035,912.6465509045896
FDY51,OUT017,3513.948378215739
FDT04,OUT049,803.0836890500012
FDU51,OUT049,2916.534039379588
FDG14,OUT035,2594.5047819573783
NCU06,OUT045,3496.8965802936386
DRG25,OUT046,2899.5173200231566
DRH49,OUT035,1525.5921613252667
FDN15,OUT035,2380.1249472261015
FDL43,OUT018,1041.9799375239459
NCT18,OUT049,2949.4673037548914
NCB31,OUT013,4025.079283123461
FDK57,OUT035,2053.1997502800814
FDY04,OUT019,761.0553307128188
NCP54,OUT046,1937.9210440104107
FDF41,OUT013,3809.41838024872
FDM01,OUT045,1651.7192624826353
FDW03,OUT045,1705.8739305424651
FDF28,OUT045,1977.425197636955
FDY37,OUT017,2423.493229643677
FDQ03,OUT017,3808.8342410644
FDP51,OUT027,3405.3677423062736
FDJ40,OUT017,1950.7648950262985
FDC32,OUT049,1649.6856107828005
DRI49,OUT027,2738.9873134342834
NCW54,OUT017,1028.9980709784597
FDF09,OUT017,841.1349735828635
FDP45,OUT018,3665.257806081065
DRJ23,OUT018,2647.926218486527
FDS59,OUT017,1965.6495024122298
FDY08,OUT046,2236.6843242605546
FDX16,OUT049,2449.816907421351
FDY16,OUT018,2651.7354621010522
FDK32,OUT035,2613.6552205734715
FDQ22,OUT013,791.8198081510146
NCC31,OUT018,2192.0115118866966
FDG58,OUT049,2572.280728846745
DRF48,OUT013,2952.5175450635525
DRH36,OUT049,1332.6536221358504
NCR30,OUT035,1396.9617560873319
FDB03,OUT019,1888.4445146608819
FDZ28,OUT027,3503.5871337506414
FDR35,OUT017,3213.518101744531
DRD15,OUT027,5020.101211901838
FDJ33,OUT019,172.53014211172842
FDA56,OUT010,90.00066745584559
FDP56,OUT046,877.9923817628196
NCT30,OUT046,846.7369126991716
FDK15,OUT017,1748.7929722236265
FDH44,OUT018,2124.8974961885024
FDV01,OUT013,2519.248911603471
DRG03,OUT017,2503.378710043876
FDG50,OUT027,2939.1594089215914
FDR16,OUT010,1473.4730947530059
FDZ60,OUT046,1747.7248714306509
DRG03,OUT045,2367.563458622866
FDS56,OUT018,3858.566511519775
FDU33,OUT045,801.0126819015345
DRD27,OUT035,1745.816298074859
FDW22,OUT046,3511.308992587407
DRA24,OUT045,2552.699538043254
FDF38,OUT049,890.8398222933228
FDX48,OUT013,2543.7324467484236
FDS58,OUT018,2327.755010164548
FDC32,OUT046,1535.4012835295152
NCQ29,OUT045,3939.0394382534355
DRK39,OUT018,1104.431486205237
NCS38,OUT017,1902.075032573775
DRO47,OUT013,1817.5273355658057
DRG27,OUT027,2174.747968220595
FDC57,OUT027,4477.139276104547
FDS55,OUT046,2328.4361911619367
NCJ06,OUT018,1662.1775318945217
FDO01,OUT019,285.6257175865427
NCM55,OUT045,2827.8344844698668
FDC52,OUT049,2571.965768586228
FDQ15,OUT045,1301.3670376816403
NCT30,OUT027,2267.4192055653693
NCR42,OUT027,2046.8085449814507
FDD28,OUT035,1166.094825060557
FDQ34,OUT049,1791.8034288454237
FDZ12,OUT027,3686.5510597719685
DRE13,OUT019,-428.77461899762534
NCN07,OUT019,259.88451924714104
FDM28,OUT035,2997.4914245998325
FDI10,OUT017,2838.7672112337254
FDQ25,OUT013,2778.295176415433
FDA38,OUT010,1886.1622704989215
DRI13,OUT049,3458.9173883932804
FDY20,OUT027,2965.33199521181
NCZ53,OUT035,3063.8363784078856
NCM31,OUT013,2290.22518947987
DRB01,OUT017,3029.279812049544
DRF37,OUT046,3984.900397397414
NCF42,OUT049,2841.5417310550215
FDF16,OUT018,2105.193263237653
FDB41,OUT013,950.6521520537581
FDR34,OUT013,3626.1513368668952
FDR15,OUT018,2261.5411902600313
NCV42,OUT019,-54.90112986291297
FDW51,OUT035,3481.7324745577116
FDU36,OUT017,1703.8690607374945
FDX60,OUT049,1459.0928790178016
FDY03,OUT035,2026.6522699544412
FDW55,OUT045,3812.963237385962
FDT01,OUT010,1410.8626767088115
FDG58,OUT013,2520.3806457728606
FDK21,OUT017,3976.453790914633
NCS41,OUT019,953.9364219266087
FDS10,OUT045,2796.9323341569625
NCT53,OUT046,2568.5250714799786
FDJ28,OUT018,2728.90009515091
FDX44,OUT045,1409.2945963337954
FDT20,OUT018,476.9527374538136
FDO44,OUT017,1871.554092637009
NCX17,OUT049,3701.5791974555773
FDY01,OUT017,2000.2029165787026
FDJ12,OUT027,4742.179135088158
DRK35,OUT018,424.0600055951786
FDD47,OUT019,802.1363851524792
NCM53,OUT035,1858.3312275884932
FDO45,OUT013,1546.3750942155443
NCM42,OUT010,-109.34289406032542
FDE04,OUT046,2872.0125543602867
NCI30,OUT027,5240.898946392282
FDZ19,OUT013,2782.267909703608
FDW57,OUT013,2840.911484392888
FDA25,OUT013,1753.9534273199065
FDT22,OUT046,1024.139952565981
FDP51,OUT013,2001.1100697279144
FDD48,OUT027,3320.918665998267
FDY39,OUT035,3058.3078273296196
FDO48,OUT010,1629.3856307283625
FDD23,OUT027,4379.22893883786
DRN35,OUT027,2113.0433992144945
FDT01,OUT035,3479.471289128137
FDC20,OUT010,-892.5393550304834
DRJ35,OUT035,1193.1092174833113
FDB32,OUT046,1567.2206601218504
FDL24,OUT046,2773.406058563712
NCV42,OUT035,1959.868567599299
FDZ46,OUT046,1772.27205238651
FDC15,OUT013,2480.584391145301
FDD08,OUT019,-1122.6796975805391
FDY50,OUT049,1564.3496421346379
FDD36,OUT013,1980.2430293956463
FDG57,OUT027,2313.3000437706714
FDL21,OUT018,564.3697435411691
FDN16,OUT027,3144.528582126105
FDJ09,OUT027,2235.143941315465
FDS01,OUT010,957.7553168662221
FDV33,OUT017,4166.344971257416
DRE12,OUT017,1913.7576276102975
FDR07,OUT013,1646.4605209405343
FDP48,OUT010,1066.3904531160524
NCB55,OUT035,1112.5141647416694
FDQ08,OUT013,1145.9574539185307
FDR34,OUT035,3783.644240563277
FDO33,OUT046,1812.7728866607397
FDP13,OUT045,701.6390481192744
FDX12,OUT049,3915.6971400726065
NCT06,OUT049,2703.769218040688
FDR16,OUT019,1556.53647114955
FDE36,OUT046,2650.7216603569887
FDZ36,OUT049,3044.9554569913757
FDV13,OUT045,1454.2088486378427
NCZ17,OUT035,804.3022249168697
FDU56,OUT045,2795.518241741596
FDM09,OUT035,2878.313860170382
FDV02,OUT017,2809.8836821844093
FDS34,OUT018,1605.6107700593484
FDA11,OUT049,1688.0439768777424
FDP09,OUT017,3418.93293255376
FDB29,OUT027,3325.3598132992183
FDT19,OUT017,2838.036468525654
DRH15,OUT017,877.7200292179116
FDY38,OUT046,3653.5237954142167
FDF14,OUT027,3844.308818844721
FDN48,OUT010,-326.4043164162803
FDQ12,OUT013,3633.5140620314287
NCJ43,OUT045,2637.6957651660887
FDE17,OUT019,583.6536987465735
FDB05,OUT035,3990.0746729605353
FDH10,OUT045,2971.8818520289697
NCR06,OUT017,853.2243964036277
FDU32,OUT018,1692.2624786077067
FDD56,OUT049,2875.554157113514
FDO36,OUT018,2584.3964187233682
FDH16,OUT010,-354.1856733030474
FDX10,OUT018,444.0037403016722
FDZ37,OUT017,1605.6452870377952
FDU31,OUT010,1576.7177726628358
DRC49,OUT049,2345.2881067014637
FDL15,OUT045,2375.5991002451815
FDN32,OUT019,1131.3120596107274
DRH59,OUT027,2658.257474680797
NCU29,OUT049,2438.9860479942695
FDR37,OUT019,1124.3000647428757
FDS14,OUT018,2220.7177911947133
FDU02,OUT027,4947.950152706651
FDJ08,OUT035,3152.839055630706
NCZ06,OUT045,3829.779592365683
FDO31,OUT049,1529.0814119030347
FDH31,OUT018,1410.582959877324
FDS58,OUT017,2677.660558487811
NCA53,OUT027,2293.6291031604005
FDF50,OUT046,3078.029193446817
NCW42,OUT049,3537.6877638658293
NCQ17,OUT045,2372.356455370384
FDK51,OUT018,3821.1707003464267
NCW41,OUT010,589.72165688215
NCR29,OUT017,1055.9256204071312
FDB08,OUT019,628.3867891439833
FDA40,OUT027,2886.778146331455
FDL14,OUT018,2290.814443847927
FDB47,OUT046,3232.61726214514
FDO03,OUT035,3730.8856511471995
DRK13,OUT019,1182.897525053948
FDX13,OUT010,1964.3340905473572
FDF52,OUT046,2869.6285920508694
FDT11,OUT013,3049.0163952773446
FDB08,OUT013,2579.349313674486
FDQ28,OUT018,2242.8983781131997
FDD29,OUT045,3860.1319314120983
NCQ29,OUT027,5425.705120001314
NCO02,OUT013,1129.9006098835484
FDR56,OUT010,1209.6720687643574
NCM54,OUT049,2097.5733457850374
FDP51,OUT035,2075.6591007099328
FDT38,OUT013,1456.5185748909603
FDZ20,OUT018,3660.131613440533
FDJ53,OUT013,1993.0398371781966
FDX13,OUT049,3961.523124563468
FDP58,OUT035,3546.8409392624417
NCK31,OUT019,-938.4988691402746
FDA35,OUT018,1764.5236071514646
FDV37,OUT018,2880.679290459477
NCO07,OUT027,4742.0838055706245
FDA20,OUT045,2872.44357366905
FDZ59,OUT035,2838.1716434274467
NCY17,OUT017,847.4236610614487
FDQ28,OUT035,2617.689490876426
FDV35,OUT017,2542.472119502199
FDQ36,OUT013,710.0297368657444
FDD34,OUT018,2324.358271716446
FDK51,OUT045,4043.0753988863203
FDV31,OUT035,2889.983095238469
FDR04,OUT035,1731.7174410212954
FDR14,OUT049,1066.6418548548872
DRC36,OUT010,888.3731770228524
FDE39,OUT019,96.38611604824689
FDP57,OUT049,1810.642690989557
FDE57,OUT046,2255.348012515908
NCN18,OUT046,1732.7199386938228
NCQ05,OUT018,2084.8111651007457
FDW47,OUT035,2096.2947004078433
FDV46,OUT035,2357.6783713218038
NCP29,OUT045,990.9653659491826
FDE09,OUT018,1547.4426683404467
NCU06,OUT027,4965.708864953417
FDT19,OUT010,855.6932166825791
DRF15,OUT017,2505.4660174684905
DRI51,OUT013,2699.4503838093697
NCX54,OUT013,1723.1267220703753
DRE01,OUT013,3728.964849205421
NCB07,OUT045,2969.3880602019453
FDU50,OUT035,2018.4328664257457
FDG40,OUT035,827.4459640741138
FDW10,OUT018,2491.612923638126
FDX51,OUT013,3131.150985401048
NCP17,OUT045,992.013707035963
FDP21,OUT035,3146.0045432930146
FDL04,OUT045,1653.3118026737893
FDV23,OUT013,2007.8465639155875
FDF24,OUT046,1416.8619376885683
FDH56,OUT027,3323.312734891767
FDB51,OUT049,1181.9559806874486
FDI58,OUT027,3033.0513620796255
FDR20,OUT013,935.1081612625449
FDC51,OUT018,1769.35061957983
FDB16,OUT027,2867.900457225288
FDE40,OUT049,1189.0532839227997
NCM17,OUT035,925.5370076226749
FDU56,OUT035,3057.725219997539
FDS32,OUT019,436.8582700615524
FDX02,OUT049,3588.603038468464
FDT39,OUT027,3913.2782071442207
FDE35,OUT017,1146.3294729096983
NCI42,OUT019,1406.8541390218875
DRL23,OUT046,1720.197288555459
FDA10,OUT046,1944.0137970850722
FDA11,OUT013,1627.2048846479547
NCM06,OUT046,2421.6074704092466
NCT05,OUT035,4100.8438464621295
NCQ02,OUT010,1024.2920018168259
NCY06,OUT049,2162.45048605224
FDY56,OUT035,3684.174525675461
FDL02,OUT035,1890.0965398564344
NCI06,OUT035,2931.3175529973187
FDQ14,OUT045,2333.6138480005866
FDQ12,OUT017,3661.8964980905225
FDP36,OUT046,858.3826613873891
FDK21,OUT027,5321.135337615632
FDO40,OUT045,2304.575875011874
NCK54,OUT019,86.24634823340398
FDY09,OUT018,2529.136947003069
NCW30,OUT049,4108.613859537634
NCC55,OUT027,2096.257729235455
FDE58,OUT018,1609.2135306288292
FDR39,OUT013,2925.7027700188683
FDU28,OUT049,3070.3960568446896
FDH08,OUT017,3661.564494663862
FDG35,OUT045,2742.2110340267745
FDG22,OUT049,839.5107138915971
FDC34,OUT035,2644.299682705334
FDP15,OUT018,3654.323428641024
FDK34,OUT010,1827.1894115623647
FDU45,OUT035,2077.857418334291
FDQ04,OUT027,2172.4868737416864
FDX22,OUT018,3064.6125294894678
FDB45,OUT017,1816.7071511854926
NCH43,OUT027,4781.836774967602
DRE60,OUT046,3435.555085465633
FDD17,OUT027,5095.51893866603
NCM54,OUT017,2125.774851050539
NCH55,OUT013,2068.0831603803913
NCT06,OUT017,2684.5704765676305
FDA48,OUT027,4853.107951374251
FDY58,OUT027,4984.018197366925
FDO25,OUT045,3217.1564385047045
FDN50,OUT045,1554.8034456474754
FDH35,OUT035,2745.763907796044
FDK09,OUT045,3471.571291730435
FDO16,OUT013,1435.8826738340485
FDW11,OUT045,1053.6955672840766
FDU47,OUT027,3693.2046825879515
NCQ42,OUT010,169.18931401041903
FDK55,OUT027,2924.17219463103
FDN08,OUT049,2015.2368155483366
FDT57,OUT045,3639.1235493982363
FDJ12,OUT018,3022.3277854538997
DRL59,OUT017,1030.6217773389196
NCN53,OUT046,665.955831447192
FDO51,OUT010,-1030.6903560474054
